neighbourhood,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,availability_365,cancellation_policy,price
11,7,1,3,2.0,1.0,2.0,4,21,2,68.0
11,7,1,2,1.0,1.0,1.0,4,337,2,95.0
11,0,0,2,2.0,1.0,1.0,4,69,2,60.0
11,0,0,8,3.0,4.0,4.0,4,36,1,250.0
11,0,1,1,1.0,1.0,1.0,4,327,1,75.0
11,0,1,4,1.0,1.0,4.0,4,0,0,70.0
11,3,1,2,2.0,1.0,1.0,4,307,1,103.0
11,0,1,2,1.0,1.0,1.0,4,255,0,85.0
11,0,0,2,1.0,1.0,1.0,4,0,2,95.0
11,2,0,6,1.0,2.0,4.0,4,359,2,275.0
11,0,1,2,1.0,1.0,1.0,4,286,1,80.0
11,3,0,6,1.0,3.0,3.0,4,313,2,99.0
11,0,0,2,2.0,1.0,1.0,4,72,2,60.0
11,0,0,2,2.0,1.0,1.0,4,67,2,60.0
11,0,1,2,2.0,1.0,1.0,4,353,2,140.0
11,0,1,2,1.0,1.0,1.0,4,93,0,115.0
11,0,0,4,1.0,2.0,2.0,4,365,0,300.0
25,0,1,2,1.0,1.0,1.0,4,269,0,83.0
11,7,1,2,2.5,1.0,1.0,4,24,2,64.0
11,0,0,3,1.0,1.0,2.0,4,5,2,63.0
11,0,0,4,1.0,2.0,3.0,4,117,2,189.0
11,0,0,2,2.0,1.0,1.0,4,77,2,60.0
11,0,1,2,1.0,1.0,1.0,4,40,2,99.0
11,0,1,2,1.0,1.0,1.0,4,348,1,120.0
11,0,0,4,1.0,2.0,3.0,4,0,2,150.0
11,0,0,2,1.0,1.0,1.0,4,338,1,133.0
11,0,0,6,1.0,2.0,3.0,4,352,2,250.0
11,0,1,3,1.0,1.0,1.0,4,1,1,98.0
11,0,0,3,1.0,1.0,2.0,4,66,2,128.0
11,0,1,2,1.0,1.0,1.0,0,278,0,70.0
11,0,0,6,1.0,2.0,3.0,4,0,1,300.0
11,0,0,2,2.0,1.0,1.0,4,74,2,60.0
11,0,0,4,1.0,2.0,2.0,4,365,0,300.0
11,0,0,5,1.0,1.0,2.0,4,345,2,144.0
11,0,2,2,1.0,1.0,1.0,4,56,0,60.0
11,7,1,1,1.0,1.0,1.0,4,353,1,70.0
11,7,1,2,1.0,1.0,1.0,4,248,0,95.0
11,0,1,2,1.0,1.0,1.0,4,15,0,85.0
11,3,0,5,1.0,2.0,2.0,4,364,0,359.0
11,0,0,4,1.0,1.0,2.0,4,318,1,135.0
11,7,0,3,1.0,2.0,2.0,4,301,2,112.0
11,0,1,2,1.0,1.0,1.0,4,45,2,99.0
11,0,0,2,1.0,1.0,1.0,4,177,2,150.0
11,0,0,5,1.0,2.0,2.0,4,291,0,250.0
11,0,0,5,1.0,1.0,2.0,4,358,2,174.0
11,0,1,1,1.0,1.0,1.0,4,0,0,30.0
11,0,0,3,1.0,1.0,2.0,4,63,1,89.0
11,0,0,5,1.0,3.0,3.0,4,215,1,150.0
11,0,0,9,1.0,2.0,5.0,4,332,2,250.0
11,0,1,1,1.0,1.0,1.0,4,77,1,85.0
11,0,1,2,1.0,1.0,1.0,4,46,2,99.0
11,0,0,5,1.0,3.0,4.0,4,296,0,140.0
11,0,0,3,1.0,0.0,2.0,4,17,1,99.0
11,3,0,4,1.0,2.0,2.0,4,315,2,99.0
11,0,0,2,1.0,0.0,1.0,4,350,1,199.0
11,0,0,2,1.0,0.0,1.0,4,122,1,70.0
11,7,1,1,1.0,1.0,1.0,4,364,0,80.0
11,0,0,4,1.0,1.0,2.0,4,36,0,145.0
11,0,0,3,1.0,0.0,2.0,4,27,1,110.0
11,2,0,6,1.0,1.0,4.0,4,342,2,175.0
11,7,1,2,1.0,1.0,1.0,4,276,0,89.0
11,0,1,2,1.0,1.0,1.0,4,277,1,105.0
11,10,1,1,1.0,1.0,1.0,4,88,1,44.0
11,0,0,4,1.0,2.0,2.0,4,350,2,320.0
11,7,1,2,1.0,1.0,1.0,4,341,1,75.0
11,0,1,3,1.0,1.0,1.0,4,34,0,95.0
11,0,0,4,1.0,2.0,2.0,4,322,1,181.0
11,0,1,3,1.0,1.0,2.0,4,71,1,120.0
11,0,1,2,1.0,1.0,1.0,4,361,2,89.0
11,3,0,4,1.0,2.0,2.0,4,22,0,124.0
11,3,1,2,1.0,1.0,1.0,4,300,1,99.0
11,7,0,4,1.0,2.0,2.0,4,121,1,195.0
11,7,1,2,1.0,1.0,1.0,4,304,1,70.0
11,0,0,2,1.0,1.0,1.0,4,279,1,110.0
11,0,1,2,1.0,1.0,1.0,4,0,0,125.0
11,2,0,6,1.0,2.0,4.0,4,248,2,275.0
11,0,0,2,1.0,1.0,1.0,4,1,0,65.0
11,7,0,4,2.0,2.0,2.0,4,0,0,225.0
11,0,1,2,1.0,1.0,2.0,4,364,1,60.0
11,0,0,4,1.0,1.0,2.0,4,0,1,150.0
11,0,1,2,1.0,1.0,1.0,4,46,2,99.0
11,2,0,6,1.0,2.0,4.0,4,358,2,275.0
11,7,1,2,1.5,1.0,1.0,4,135,0,85.0
11,0,0,4,1.0,1.0,2.0,4,363,2,135.0
11,0,1,2,1.0,1.0,1.0,4,363,0,100.0
11,0,0,8,2.0,4.0,4.0,4,19,0,230.0
11,0,1,4,1.0,1.0,1.0,4,34,0,90.0
11,7,1,3,2.0,1.0,2.0,4,90,2,72.0
11,0,1,1,1.5,1.0,1.0,4,359,2,79.0
5,3,0,3,1.0,0.0,1.0,4,109,0,150.0
5,0,0,3,1.0,2.0,2.0,4,160,1,225.0
5,10,1,2,1.5,1.0,1.0,4,83,0,160.0
5,1,1,2,1.0,1.0,1.0,4,363,2,160.0
5,3,0,1,1.0,0.0,1.0,4,0,0,125.0
5,0,0,2,1.0,1.0,1.0,4,248,0,199.0
5,7,1,1,1.0,1.0,1.0,4,66,1,190.0
5,7,0,2,1.0,1.0,1.0,4,269,2,295.0
5,0,0,2,1.0,1.0,1.0,4,59,0,250.0
5,0,0,4,1.0,3.0,2.0,4,0,2,200.0
5,7,0,7,3.0,4.0,5.0,4,314,2,500.0
5,7,0,4,1.5,3.0,3.0,4,14,2,299.0
5,0,0,3,0.0,1.0,1.0,4,365,2,125.0
5,3,0,6,3.0,3.0,3.0,4,0,1,599.0
5,3,1,1,1.5,1.0,1.0,4,362,0,175.0
5,0,1,2,1.0,1.0,1.0,4,0,1,150.0
5,0,0,4,1.0,1.0,1.0,4,73,1,200.0
5,0,1,3,1.0,1.0,2.0,4,0,0,150.0
5,3,0,6,2.0,2.0,4.0,4,126,1,234.0
5,7,0,4,2.5,3.0,3.0,4,0,0,200.0
5,7,0,2,1.0,1.0,1.0,4,88,0,249.0
5,0,0,4,2.0,2.0,2.0,4,9,2,320.0
5,0,0,2,1.0,1.0,1.0,4,247,2,175.0
5,0,0,4,1.0,2.0,2.0,4,269,2,199.0
5,0,0,6,2.0,3.0,3.0,4,313,1,375.0
5,7,0,2,1.0,1.0,1.0,4,264,2,235.0
5,0,0,2,1.0,0.0,2.0,4,317,0,175.0
5,7,1,1,1.0,1.0,1.0,4,60,2,100.0
5,7,1,2,1.0,1.0,1.0,4,350,2,125.0
5,0,0,4,1.0,1.0,1.0,4,69,2,260.0
5,7,1,1,1.0,1.0,1.0,4,340,0,55.0
5,7,1,1,1.0,1.0,1.0,4,341,2,55.0
5,0,0,3,1.0,1.0,1.0,4,0,0,150.0
5,3,0,4,2.0,2.0,2.0,4,19,2,350.0
5,0,0,1,1.0,1.0,1.0,4,0,0,275.0
5,0,0,2,1.0,0.0,1.0,4,0,0,300.0
5,10,1,2,1.0,1.0,1.0,4,57,1,195.0
5,7,0,6,4.0,4.0,5.0,4,296,2,325.0
5,0,0,5,2.5,2.0,2.0,4,0,1,280.0
5,3,1,1,1.0,1.0,1.0,4,302,1,150.0
5,7,0,6,2.5,3.0,3.0,4,14,0,250.0
5,0,0,4,1.0,1.0,2.0,4,146,2,150.0
5,7,1,1,1.0,1.0,1.0,4,340,0,50.0
5,0,0,6,1.0,3.0,3.0,4,322,0,195.0
5,0,0,4,1.0,1.0,1.0,4,1,2,99.0
5,3,0,6,1.0,2.0,2.0,4,0,0,158.0
5,0,0,2,1.0,1.0,1.0,4,329,2,149.0
5,7,1,1,1.0,1.0,1.0,4,57,1,135.0
5,0,1,2,1.0,1.0,1.0,4,192,0,55.0
5,3,0,4,1.0,2.0,2.0,4,11,2,225.0
5,3,0,3,1.0,1.0,1.0,4,246,2,180.0
5,0,0,4,1.0,1.0,2.0,4,98,1,200.0
5,0,0,2,1.0,1.0,1.0,4,6,0,150.0
5,7,0,3,1.0,1.0,2.0,4,7,0,149.0
5,0,0,4,1.0,1.0,2.0,4,304,1,150.0
5,0,0,3,1.0,1.0,1.0,4,235,2,155.0
5,0,0,3,1.0,1.0,2.0,4,8,2,249.0
5,0,0,6,2.0,3.0,3.0,4,332,2,315.0
5,0,0,4,1.0,1.0,1.0,4,17,1,150.0
5,0,1,2,1.0,1.0,1.0,4,0,0,200.0
5,3,1,1,1.0,1.0,1.0,4,250,1,49.0
5,0,0,4,1.0,2.0,2.0,4,339,2,250.0
5,3,0,3,1.0,1.0,1.0,4,42,0,195.0
5,0,0,3,2.0,2.0,2.0,4,365,2,1000.0
5,0,0,3,1.0,2.0,2.0,4,339,1,225.0
5,0,0,4,1.0,1.0,1.0,4,340,0,275.0
5,0,0,4,1.0,2.0,2.0,4,231,0,150.0
5,0,1,2,1.0,1.0,1.0,4,242,0,80.0
5,0,0,3,2.0,2.0,2.0,4,330,2,330.0
5,0,0,8,1.0,2.0,3.0,4,38,0,169.0
5,3,0,4,1.0,2.0,3.0,4,87,1,165.0
5,1,1,2,1.0,1.0,1.0,4,363,2,175.0
5,1,1,2,1.0,1.0,1.0,4,252,2,210.0
5,0,1,2,1.5,1.0,1.0,4,271,0,39.0
5,10,1,2,1.5,1.0,1.0,4,78,0,160.0
5,0,0,2,1.0,1.0,1.0,4,309,1,200.0
5,0,1,2,1.0,1.0,1.0,4,156,1,125.0
5,0,0,8,1.0,2.0,4.0,4,343,2,299.0
5,7,1,2,1.0,1.0,1.0,2,308,0,200.0
28,0,0,2,1.0,1.0,1.0,4,364,3,249.0
28,0,0,4,1.0,1.0,2.0,4,365,1,185.0
28,0,0,4,2.0,2.0,2.0,4,359,3,349.0
28,0,0,3,1.0,1.0,1.0,4,179,2,169.0
28,0,0,4,2.0,2.0,2.0,4,359,3,310.0
28,0,0,5,2.0,2.0,2.0,4,357,2,119.0
28,3,1,2,1.0,1.0,2.0,4,0,1,105.0
28,0,0,5,2.0,2.0,3.0,4,359,2,146.0
28,0,0,4,1.0,2.0,2.0,4,364,3,349.0
28,0,0,7,2.0,3.0,4.0,4,350,2,168.0
28,0,0,7,2.0,3.0,4.0,4,352,2,224.0
28,0,0,4,2.0,2.0,2.0,4,364,3,299.0
28,0,0,5,2.0,2.0,3.0,4,362,2,395.0
28,0,0,3,1.0,1.0,1.0,4,179,2,169.0
28,0,1,1,1.0,1.0,1.0,4,359,2,155.0
28,0,0,5,2.0,2.0,2.0,4,175,2,249.0
28,0,0,4,2.0,2.0,2.0,4,359,1,315.0
28,0,0,5,2.0,2.0,2.0,4,179,2,199.0
28,0,0,3,1.0,1.0,2.0,4,137,1,220.0
28,0,0,5,2.0,2.0,2.0,4,179,2,199.0
2,0,1,2,1.0,1.0,1.0,4,0,0,95.0
28,0,0,5,2.0,2.0,2.0,4,179,2,199.0
28,0,0,3,1.0,1.0,1.0,4,175,2,169.0
28,0,0,5,2.0,2.0,2.0,4,245,2,199.0
28,0,0,3,1.0,1.0,1.0,4,175,2,169.0
28,0,0,3,1.0,1.0,1.0,4,117,2,169.0
28,0,0,3,1.0,1.0,1.0,4,179,2,169.0
28,0,0,5,2.0,2.0,2.0,4,179,2,199.0
28,0,0,5,2.0,2.0,2.0,4,365,2,199.0
28,0,0,2,1.0,1.0,1.0,4,364,3,249.0
28,0,0,5,2.0,2.0,2.0,4,62,2,199.0
28,0,0,5,2.0,2.0,2.0,4,179,2,199.0
28,0,0,10,2.5,3.0,3.0,4,0,0,450.0
2,0,0,2,1.0,0.0,1.0,4,0,2,99.0
28,0,0,2,1.0,1.0,1.0,4,364,3,249.0
28,0,0,5,2.0,2.0,2.0,4,179,2,199.0
28,0,0,4,1.0,1.0,1.0,4,0,0,135.0
28,0,0,3,1.0,1.0,1.0,4,179,2,189.0
28,0,0,3,1.0,1.0,2.0,4,86,1,209.0
28,0,0,3,1.0,1.0,2.0,4,316,0,280.0
28,0,0,5,2.0,2.0,3.0,4,184,1,269.0
28,0,0,4,1.0,1.0,2.0,4,313,2,219.0
2,0,0,3,1.0,1.0,1.0,4,248,2,110.0
2,3,0,4,1.0,2.0,2.0,4,309,2,275.0
2,0,0,4,2.5,2.0,1.0,4,95,1,200.0
28,0,0,2,1.0,1.0,1.0,4,365,2,425.0
2,0,0,2,1.0,1.0,1.0,4,204,0,150.0
2,0,0,4,1.0,2.0,2.0,4,0,2,128.0
2,0,0,2,1.0,1.0,1.0,4,308,2,177.0
2,0,0,5,1.0,2.0,2.0,4,0,0,220.0
2,0,0,2,1.0,1.0,1.0,4,302,2,155.0
2,0,0,1,1.0,1.0,1.0,4,0,2,159.0
2,0,0,2,1.0,0.0,1.0,4,0,0,99.0
2,0,1,2,2.0,1.0,1.0,4,249,2,120.0
2,1,1,2,1.0,1.0,1.0,4,365,2,270.0
2,0,1,1,1.0,1.0,1.0,4,365,0,150.0
2,7,0,3,1.0,0.0,2.0,4,118,1,199.0
2,0,1,2,1.0,1.0,1.0,4,323,0,120.0
2,0,0,2,1.0,0.0,1.0,4,305,2,133.0
2,0,0,3,1.0,1.0,1.0,4,6,0,275.0
2,0,0,2,1.0,0.0,1.0,4,164,2,165.0
2,0,0,2,1.0,1.0,1.0,4,0,2,300.0
2,0,1,1,1.0,1.0,1.0,4,334,2,100.0
2,0,1,1,1.0,1.0,1.0,4,0,0,85.0
2,0,0,6,1.5,3.0,3.0,4,279,2,769.0
2,0,0,2,1.0,0.0,1.0,4,337,2,155.0
2,0,1,1,1.0,1.0,1.0,4,0,2,85.0
2,0,0,4,1.0,1.0,1.0,4,0,2,299.0
2,0,0,2,1.0,1.0,2.0,4,0,0,143.0
2,3,0,4,1.5,2.0,3.0,4,0,2,260.0
2,0,0,6,1.0,2.0,2.0,4,91,2,299.0
2,0,0,2,1.0,0.0,1.0,4,284,2,155.0
2,0,0,4,1.0,1.0,2.0,4,254,2,250.0
2,0,1,2,1.0,1.0,1.0,4,298,2,75.0
2,0,0,2,1.0,0.0,1.0,4,327,2,137.0
2,0,0,2,1.0,1.0,1.0,4,0,1,225.0
2,0,0,3,1.0,2.0,2.0,4,16,2,220.0
2,3,0,2,1.0,1.0,1.0,4,78,2,210.0
2,0,0,2,1.0,2.0,2.0,4,59,2,147.0
2,0,1,2,1.0,1.0,1.0,4,0,2,180.0
2,0,0,2,1.0,0.0,1.0,4,155,2,209.0
2,0,0,2,1.0,1.0,1.0,4,92,0,103.0
2,0,1,1,1.0,1.0,1.0,4,249,2,113.0
2,0,0,2,1.0,1.0,1.0,4,298,2,175.0
2,0,0,2,1.0,1.0,1.0,4,316,2,238.0
2,0,0,2,1.0,2.0,1.0,4,0,2,250.0
2,0,1,1,1.0,1.0,1.0,0,152,2,100.0
2,0,0,2,1.0,0.0,1.0,4,245,1,200.0
2,3,0,3,1.0,1.0,1.0,4,273,2,200.0
2,0,0,2,1.0,0.0,1.0,4,145,1,184.0
2,3,0,4,1.5,2.0,2.0,4,293,2,305.0
2,0,1,2,1.0,1.0,1.0,4,19,2,130.0
2,0,0,2,1.0,0.0,1.0,4,330,2,200.0
2,3,0,4,2.0,2.0,2.0,4,343,2,600.0
2,0,0,2,1.0,1.0,1.0,4,0,0,200.0
2,3,1,2,1.0,1.0,1.0,4,353,2,199.0
2,0,0,3,1.0,2.0,2.0,4,75,2,275.0
2,0,0,4,1.0,2.0,2.0,4,0,2,199.0
2,0,0,3,1.0,1.0,1.0,4,0,0,140.0
2,0,0,2,1.0,1.0,2.0,4,66,2,375.0
2,1,1,2,1.0,1.0,1.0,4,110,0,104.0
2,7,0,8,3.5,4.0,6.0,4,245,2,650.0
2,0,0,2,1.0,1.0,1.0,4,0,0,395.0
2,0,0,2,1.0,0.0,1.0,4,286,2,157.0
2,0,0,4,1.0,1.0,2.0,4,0,0,185.0
2,0,2,1,1.0,1.0,1.0,3,19,2,100.0
2,0,0,2,1.0,1.0,1.0,4,244,2,200.0
2,0,1,2,1.0,1.0,1.0,4,0,0,330.0
2,0,0,4,1.0,1.0,2.0,4,298,2,229.0
2,0,0,2,1.0,1.0,1.0,4,0,0,130.0
2,0,1,2,1.0,1.0,1.0,4,0,2,200.0
2,0,0,2,1.0,1.0,1.0,4,30,2,157.0
2,0,0,2,1.0,1.0,1.0,4,155,2,189.0
2,0,1,2,1.0,1.0,1.0,4,0,2,250.0
2,7,0,3,2.0,2.0,2.0,4,0,2,375.0
2,0,0,6,1.0,2.0,2.0,4,50,2,324.0
2,0,0,2,1.0,0.0,1.0,4,74,1,195.0
2,0,0,2,1.0,0.0,1.0,4,319,2,150.0
2,0,0,2,1.0,1.0,1.0,4,28,2,147.0
2,0,0,2,1.0,1.0,1.0,4,99,0,275.0
2,3,0,2,1.0,1.0,1.0,4,259,2,130.0
2,0,0,2,1.0,1.0,1.0,4,0,0,197.0
2,0,0,2,1.0,0.0,1.0,4,311,2,150.0
2,0,0,7,3.0,5.0,5.0,4,90,2,849.0
2,0,0,3,1.0,1.0,2.0,4,44,2,200.0
27,0,0,4,1.0,1.0,3.0,4,0,0,350.0
2,0,0,2,1.0,1.0,1.0,4,14,1,195.0
2,0,0,2,1.0,0.0,1.0,4,337,2,145.0
2,0,0,3,1.0,1.0,2.0,4,0,2,125.0
2,0,0,2,1.0,1.0,1.0,4,14,1,199.0
2,0,0,2,1.0,0.0,1.0,4,36,2,195.0
2,0,0,2,1.0,0.0,1.0,4,312,2,155.0
2,0,1,2,1.0,1.0,1.0,4,347,2,130.0
2,0,0,3,1.0,1.0,2.0,4,56,2,289.0
2,3,1,4,1.0,1.0,3.0,4,343,2,175.0
2,0,0,2,1.0,0.0,2.0,4,294,0,99.0
2,0,0,3,1.0,1.0,1.0,4,277,2,175.0
2,0,0,2,1.0,0.0,1.0,4,0,1,107.0
2,0,0,4,1.0,1.0,2.0,4,271,2,225.0
2,0,0,2,1.0,0.0,1.0,4,0,2,175.0
2,0,0,4,1.0,1.0,3.0,4,10,1,225.0
2,0,0,4,1.0,2.0,2.0,4,316,2,220.0
2,0,0,2,1.0,0.0,1.0,4,3,2,178.0
2,0,0,2,1.0,0.0,1.0,4,252,2,175.0
2,3,0,4,2.0,2.0,2.0,4,0,2,300.0
2,0,0,3,1.0,0.0,1.0,4,20,2,200.0
2,0,1,2,1.0,1.0,1.0,4,0,0,195.0
2,0,0,3,1.0,1.0,2.0,4,43,0,200.0
2,10,0,7,2.5,4.0,5.0,4,323,2,700.0
2,0,1,1,1.0,1.0,1.0,4,0,2,200.0
2,0,0,3,1.0,1.0,1.0,4,17,2,230.0
2,0,1,2,1.0,1.0,1.0,4,365,0,499.0
2,0,1,1,0.0,1.0,1.0,4,275,0,110.0
2,0,0,2,1.0,1.0,1.0,4,326,3,185.0
2,0,0,2,1.0,0.0,1.0,4,312,2,150.0
2,0,0,2,1.0,1.0,1.0,4,0,1,175.0
2,0,0,2,1.0,1.0,1.0,4,293,1,179.0
2,0,0,3,1.0,1.0,2.0,4,324,2,269.0
2,0,0,2,1.0,1.0,1.0,4,313,3,285.0
2,7,0,7,2.0,4.0,4.0,4,301,2,690.0
2,0,1,1,1.0,1.0,1.0,4,276,2,150.0
2,0,1,1,1.0,1.0,1.0,4,67,2,175.0
2,0,0,8,2.0,4.0,5.0,4,331,2,600.0
2,0,0,3,1.0,1.0,1.0,4,0,0,114.0
2,0,0,4,2.0,2.0,2.0,4,305,2,500.0
2,0,0,3,1.0,1.0,1.0,4,86,2,250.0
2,0,1,1,2.0,1.0,1.0,4,279,2,90.0
2,0,0,2,1.0,0.0,1.0,4,7,1,129.0
2,0,0,2,1.0,0.0,1.0,4,1,2,140.0
2,0,0,2,1.0,1.0,1.0,4,18,1,210.0
2,0,0,3,1.0,1.0,1.0,4,0,2,125.0
2,0,0,2,1.0,1.0,2.0,4,48,2,188.0
2,0,0,2,1.0,1.0,1.0,4,0,1,150.0
2,0,0,5,1.5,2.0,2.0,4,340,2,375.0
2,0,0,2,1.0,1.0,1.0,4,286,2,245.0
2,0,0,2,1.0,0.0,2.0,4,298,2,150.0
2,0,0,2,1.0,1.0,1.0,4,0,0,250.0
2,0,1,2,1.0,1.0,1.0,4,334,2,130.0
2,0,0,7,1.0,2.0,3.0,4,350,2,250.0
2,0,0,1,1.0,1.0,1.0,4,271,1,120.0
2,0,0,2,1.0,1.0,1.0,4,323,0,220.0
2,0,0,4,2.0,2.0,2.0,4,18,2,300.0
2,0,0,3,1.0,1.0,1.0,4,340,2,199.0
2,0,0,2,1.0,0.0,1.0,4,309,2,155.0
2,0,0,4,1.5,2.0,2.0,4,0,0,230.0
2,0,0,3,1.0,1.0,2.0,4,2,0,159.0
2,10,1,1,2.0,1.0,1.0,4,365,0,202.0
2,0,0,2,1.0,0.0,1.0,4,340,2,229.0
2,1,1,1,1.0,1.0,1.0,4,110,0,79.0
2,0,0,4,1.0,1.0,1.0,4,317,2,210.0
2,0,0,2,1.0,0.0,1.0,4,351,2,129.0
2,0,0,4,1.0,1.0,1.0,4,136,1,200.0
2,0,0,4,1.0,1.0,1.0,4,313,2,229.0
2,0,0,2,1.0,0.0,1.0,4,138,2,160.0
2,0,0,6,1.0,2.0,3.0,4,4,1,135.0
2,0,0,2,1.0,0.0,2.0,4,291,0,99.0
2,0,1,2,1.0,1.0,1.0,4,266,1,115.0
2,0,0,2,1.0,1.0,1.0,4,25,1,175.0
2,0,0,2,1.0,0.0,1.0,4,73,2,229.0
2,0,0,2,1.0,1.0,1.0,4,298,1,199.0
27,0,0,3,1.0,0.0,1.0,4,299,1,133.0
27,0,0,3,1.0,1.0,1.0,4,0,0,120.0
27,0,0,4,2.0,2.0,2.0,4,364,3,329.0
7,0,0,4,1.0,2.0,2.0,4,364,3,349.0
10,0,0,4,1.0,1.0,2.0,4,116,2,209.0
28,0,0,2,1.5,0.0,1.0,4,0,0,200.0
7,0,0,6,1.0,2.0,2.0,4,339,0,375.0
27,0,0,5,1.5,2.0,2.0,4,0,0,350.0
9,0,1,8,1.0,1.0,2.0,4,365,2,70.0
27,0,0,2,1.0,1.0,1.0,4,175,2,250.0
28,0,0,4,2.0,2.0,2.0,4,309,3,329.0
28,0,0,5,2.0,2.0,2.0,4,363,2,119.0
27,0,0,3,1.0,0.0,2.0,4,323,2,158.0
27,0,0,3,1.0,0.0,1.0,4,305,1,150.0
27,8,0,4,2.0,2.0,2.0,4,76,2,279.0
27,8,0,7,3.0,3.0,3.0,4,13,2,500.0
27,0,0,2,1.0,1.0,1.0,4,364,3,269.0
27,0,0,2,1.0,1.0,1.0,4,303,1,152.0
10,0,0,6,1.0,2.0,3.0,4,36,1,295.0
27,0,0,3,1.0,1.0,1.0,4,299,1,128.0
27,0,0,3,1.0,0.0,1.0,4,309,2,220.0
10,0,0,8,1.0,3.0,3.0,4,236,2,334.0
28,0,0,2,1.0,1.0,1.0,4,80,1,220.0
2,0,0,4,1.0,1.0,1.0,4,291,2,239.0
27,0,0,2,1.0,0.0,1.0,4,316,1,150.0
28,0,0,5,2.0,2.0,3.0,4,361,2,153.0
13,0,1,4,1.0,1.0,1.0,4,0,0,250.0
2,0,0,3,1.0,1.0,2.0,4,334,2,204.0
21,2,1,2,1.0,1.0,1.0,4,34,0,345.0
28,0,0,7,2.0,3.0,4.0,4,350,2,181.0
10,9,0,2,1.0,1.0,1.0,4,0,2,190.0
2,0,0,3,1.0,1.0,1.0,4,94,2,150.0
13,11,1,4,1.0,1.0,1.0,4,0,0,100.0
18,8,1,3,1.0,1.0,1.0,4,340,0,139.0
2,0,0,2,1.0,1.0,1.0,4,307,1,275.0
28,0,0,5,1.0,1.0,1.0,4,4,2,135.0
13,3,1,4,1.0,1.0,2.0,4,0,0,250.0
13,9,0,4,1.0,1.0,1.0,4,34,2,250.0
7,0,0,5,2.0,2.0,2.0,4,175,2,199.0
27,0,0,4,1.0,1.0,1.0,4,363,2,300.0
2,0,0,4,1.0,1.0,1.0,4,299,2,249.0
14,0,0,7,2.0,3.0,4.0,4,360,2,167.0
9,0,0,3,1.0,1.0,1.0,4,88,0,400.0
13,11,1,4,1.0,1.0,2.0,4,0,0,400.0
10,0,0,6,1.0,2.0,3.0,4,119,1,285.0
28,0,0,4,1.0,2.0,2.0,4,0,1,250.0
2,3,0,2,1.0,1.0,1.0,4,82,2,175.0
28,0,1,1,1.0,1.0,1.0,4,365,2,110.0
27,0,0,2,1.0,1.0,1.0,4,100,2,179.0
18,8,0,4,2.0,2.0,2.0,4,319,0,400.0
10,0,0,2,1.0,1.0,1.0,4,66,1,289.0
28,0,2,2,1.0,1.0,2.0,0,0,2,103.0
2,0,0,4,1.0,0.0,2.0,4,8,2,107.0
27,0,0,4,1.0,1.0,1.0,4,0,0,175.0
10,0,0,7,1.0,2.0,4.0,4,0,2,265.0
27,0,0,3,1.0,0.0,1.0,4,312,2,220.0
14,0,0,3,1.0,1.0,1.0,4,138,2,199.0
10,0,0,3,1.0,0.0,1.0,4,324,1,220.0
2,0,0,2,1.0,0.0,1.0,4,324,2,160.0
2,0,0,4,1.0,1.0,2.0,4,36,2,230.0
27,0,0,2,1.0,1.0,1.0,4,168,3,209.0
10,0,0,4,1.0,2.0,2.0,4,127,1,285.0
10,0,0,4,1.0,1.0,2.0,4,66,1,265.0
9,0,0,3,1.0,1.0,2.0,4,39,2,185.0
28,0,0,2,1.0,1.0,1.0,4,0,0,225.0
28,0,0,3,1.0,1.0,1.0,4,364,3,249.0
7,0,0,3,1.0,1.0,1.0,4,172,2,169.0
2,0,0,2,1.0,1.0,1.0,4,0,1,325.0
10,0,1,2,1.0,1.0,1.0,4,0,0,250.0
10,0,0,4,1.0,1.0,2.0,4,79,2,189.0
10,0,1,2,1.0,1.0,1.0,4,0,0,400.0
28,0,0,4,1.5,2.0,2.0,4,0,0,299.0
27,0,0,4,1.0,1.0,2.0,4,2,2,209.0
7,0,0,5,2.0,2.0,2.0,4,179,2,199.0
2,0,0,3,1.0,1.0,1.0,4,248,1,154.0
9,1,1,8,1.0,1.0,2.0,4,360,2,70.0
27,0,2,1,1.0,1.0,1.0,3,353,1,99.0
7,0,0,3,1.0,1.0,1.0,4,175,2,169.0
13,9,0,4,1.0,1.0,2.0,4,9,2,399.0
27,0,0,2,1.0,1.0,1.0,4,0,0,400.0
7,0,0,5,2.0,2.0,2.0,4,176,2,199.0
7,0,0,5,2.0,2.0,2.0,4,175,2,199.0
27,0,1,1,1.0,1.0,1.0,4,337,1,80.0
9,0,0,2,1.0,0.0,1.0,4,331,2,150.0
9,0,0,4,2.0,2.0,3.0,4,304,2,235.0
9,0,0,3,1.5,1.0,1.0,4,151,2,175.0
1,3,0,4,1.0,1.0,1.0,4,0,2,550.0
14,0,0,4,1.0,1.0,2.0,4,365,2,250.0
28,0,0,4,1.0,1.0,2.0,4,311,2,229.0
1,0,0,4,2.0,2.0,2.0,4,0,0,275.0
10,0,0,4,1.0,2.0,2.0,4,306,1,325.0
13,0,1,4,1.0,1.0,1.0,4,0,0,135.0
2,3,0,1,1.0,0.0,1.0,4,285,2,175.0
28,0,1,1,1.0,1.0,1.0,4,0,1,390.0
18,0,0,3,1.0,0.0,2.0,4,249,0,160.0
27,0,0,3,1.0,1.0,1.0,4,308,1,184.0
